XHKG/08031_UADJ,ETS Group Limited (08031) Unadjusted Stock Prices
XHKG/01027_UADJ,China Jicheng Holdings Limited (01027) Unadjusted Stock Prices
XHKG/00009_UADJ,Nine Express Limited (00009) Unadjusted Stock Prices
XHKG/00399_UADJ,Innovative Pharmaceutical Biotech Limited (00399) Unadjusted Stock Prices
XHKG/02307_UADJ,Kam Hing International Holdings Ltd. (02307) Unadjusted Stock Prices
XHKG/00498_UADJ,PYI Corp. Ltd. (00498) Unadjusted Stock Prices
XHKG/08326_UADJ,Tonking New Energy Group Holdings Limited (08326) Unadjusted Stock Prices
XHKG/566_UADJ,Hanergy Thin Film Power Group Limited (566) Unadjusted Stock Prices
XHKG/08021_UADJ,WLS Holdings Limited (08021) Unadjusted Stock Prices
XHKG/00865_UADJ,Jiande International Holdings Limited (00865) Unadjusted Stock Prices
XHKG/08165_UADJ,Jian Epayment Systems (08165) Unadjusted Stock Prices
XHKG/08355_UADJ,i-Control Holdings Limited (08355) Unadjusted Stock Prices
XHKG/00237_UADJ,Safety Godown Co. Ltd. (00237) Unadjusted Stock Prices
XHKG/00425_UADJ,Minth Group Ltd. (00425) Unadjusted Stock Prices
XHKG/02866_UADJ,Cosco Shipping Development Co Ltd (02866) Unadjusted Stock Prices
XHKG/00291_UADJ,China Resources Beer (Holdings) Company Limited (00291) Unadjusted Stock Prices
XHKG/08186_UADJ,IR Resources Limited (08186) Unadjusted Stock Prices
XHKG/00626_UADJ,Public Financial Holdings Ltd. (00626) Unadjusted Stock Prices
XHKG/00733_UADJ,Hopefluent Group Holdings Ltd. (00733) Unadjusted Stock Prices
XHKG/02678_UADJ,Texhong Textile Group Ltd. (02678) Unadjusted Stock Prices
XHKG/01138_UADJ,Cosco Shipping Energy Transportation Co. Ltd. (01138) Unadjusted Stock Prices
XHKG/8392_UADJ,Grand Peace Group Holdings Limited (8392) Unadjusted Stock Prices
XHKG/03683_UADJ,Great Harvest Maeta Group Holdings Limited (03683) Unadjusted Stock Prices
XHKG/00326_UADJ,China Star Entertainment Ltd. (00326) Unadjusted Stock Prices
XHKG/2950_UADJ,Landing International Development Limited (2950) Unadjusted Stock Prices
XHKG/00945_UADJ,Manulife Financial Corp. (00945) Unadjusted Stock Prices
XHKG/08218_UADJ,Echo International Holdings Group Limited (08218) Unadjusted Stock Prices
XHKG/01366_UADJ,Jiangnan Group Limited (01366) Unadjusted Stock Prices
XHKG/07250_UADJ,Samsung Asset Management (Hong Kong) Limited (07250) Unadjusted Stock Prices
XHKG/00487_UADJ,Success Universe Group Ltd (00487) Unadjusted Stock Prices
XHKG/01836_UADJ,Stella International Holdings Ltd. (01836) Unadjusted Stock Prices
XHKG/08162_UADJ,Loco Hong Kong Holdings Limited (08162) Unadjusted Stock Prices
XHKG/00702_UADJ,Sino Oil and Gas Holdings Limited (00702) Unadjusted Stock Prices
XHKG/01327_UADJ,Time2U International Holding Limited (01327) Unadjusted Stock Prices
