XBOM/533092_UADJ,Aegis Logistics Ltd. (533092) Unadjusted Stock Prices
XBOM/533097_UADJ,Softsol India Ltd. (533097) Unadjusted Stock Prices
XBOM/533103_UADJ,Jindal Cotex Limited. (533103) Unadjusted Stock Prices
XBOM/533303_UADJ,BF Investment Ltd (533303) Unadjusted Stock Prices
XBOM/533107_UADJ,Reliance Naval & Engineering Ltd. (533107) Unadjusted Stock Prices
XBOM/533104_UADJ,Globus Spirits Ltd (533104) Unadjusted Stock Prices
XBOM/533099_UADJ,Provogue (India) Ltd. (533099) Unadjusted Stock Prices
XBOM/533148_UADJ,JSW Energy Ltd (533148) Unadjusted Stock Prices
XBOM/961682_1_UADJ,HDFC Bank Ltd. (961682) Unadjusted Stock Prices
XBOM/533106_UADJ,Oil India Ltd (533106) Unadjusted Stock Prices
XBOM/533100_UADJ,Premier Energy & Infrastructure Ltd (533100) Unadjusted Stock Prices
XBOM/890080_UADJ,Elgi Equipments Ltd. (890080) Unadjusted Stock Prices
XBOM/700094_UADJ,Piramal Enterprises Ltd (700094) Unadjusted Stock Prices
XBOM/532532_UADJ,Jaiprakash Associates Ltd. (532532) Unadjusted Stock Prices
XBOM/533102_UADJ,SRF Ltd. (533102) Unadjusted Stock Prices
XBOM/533109_UADJ,Euro Multivision Ltd (533109) Unadjusted Stock Prices
XBOM/750461_UADJ,Television Eighteen India Ltd. (750461) Unadjusted Stock Prices
XBOM/533121_UADJ,SQS India BFSI Ltd (533121) Unadjusted Stock Prices
XBOM/532536_UADJ,Kojam Fininvest Ltd. (532536) Unadjusted Stock Prices
XBOM/750464_UADJ,Fortis Healthcare Ltd (750464) Unadjusted Stock Prices
XBOM/532540_UADJ,Tata Consultancy Services (532540) Unadjusted Stock Prices
XBOM/533209_UADJ,Samrudhhi Cement Ltd (533209) Unadjusted Stock Prices
XBOM/533122_UADJ,RattanIndia Power Ltd. (533122) Unadjusted Stock Prices
XBOM/533407_UADJ,CIL Nova Petrochemicals Ltd (533407) Unadjusted Stock Prices
XBOM/590098_UADJ,SBI Funds Management Private Limited (590098) Unadjusted Stock Prices
XBOM/533285_UADJ,RDB Realty & Infrastructure Ltd (533285) Unadjusted Stock Prices
XBOM/532654_UADJ,McLeod Russel India Ltd (532654) Unadjusted Stock Prices
XBOM/533297_UADJ,Kirloskar Brothers Investments Ltd (533297) Unadjusted Stock Prices
XBOM/533137_UADJ,Den Networks Limited (533137) Unadjusted Stock Prices
XBOM/533138_UADJ,Astec Lifesciences Limited (533138) Unadjusted Stock Prices
XBOM/961684_UADJ,Greenply Industries Ltd. (961684) Unadjusted Stock Prices
XBOM/961685_UADJ,Fortis Healthcare Ltd (961685) Unadjusted Stock Prices
XBOM/890130_UADJ,Television Eighteen India Ltd. (890130) Unadjusted Stock Prices
XBOM/533302_UADJ,Kalyani Investment Co Ltd (533302) Unadjusted Stock Prices
XBOM/890131_UADJ,Siti Cable Network Ltd. (890131) Unadjusted Stock Prices
XBOM/533130_UADJ,Poddar Pigments Ltd. (533130) Unadjusted Stock Prices
XBOM/533144_UADJ,Cox and Kings Ltd. (533144) Unadjusted Stock Prices
XBOM/533298_UADJ,Surana Solar Ltd. (533298) Unadjusted Stock Prices
XBOM/523770_UADJ,Integrated Digital Info Service Ltd (523770) Unadjusted Stock Prices
XBOM/533152_UADJ,MBL Infrastructures Limited (533152) Unadjusted Stock Prices
XBOM/590111_UADJ,Vaishnavi Gold Ltd (590111) Unadjusted Stock Prices
XBOM/535620_UADJ,Binny Mills Ltd (535620) Unadjusted Stock Prices
XBOM/533151_UADJ,D.B. Corp Limited (533151) Unadjusted Stock Prices
XBOM/700095_UADJ,Piramal Enterprises Ltd (700095) Unadjusted Stock Prices
XBOM/533150_UADJ,Godrej Properties Limited (533150) Unadjusted Stock Prices
XBOM/533287_UADJ,Zee Learn Ltd (533287) Unadjusted Stock Prices
XBOM/890132_UADJ,City Union Bank Ltd. (890132) Unadjusted Stock Prices
XBOM/533154_UADJ,Infinite Computer Solutions (India) Ltd (533154) Unadjusted Stock Prices
XBOM/539447_UADJ,Beardsell Ltd. (539447) Unadjusted Stock Prices
XBOM/533210_UADJ,Kriti Nutrients Ltd. (533210) Unadjusted Stock Prices
XBOM/532544_UADJ,Indiabulls Financial Services (532544) Unadjusted Stock Prices
XBOM/532539_UADJ,Minda Industries Ltd. (532539) Unadjusted Stock Prices
XBOM/533155_UADJ,Jubilant FoodWorks Limited (533155) Unadjusted Stock Prices
XBOM/890133_UADJ,Television Eighteen India Ltd. (890133) Unadjusted Stock Prices
XBOM/972464_UADJ,India Infrastructure Finance Company Limited (972464) Unadjusted Stock Prices
XBOM/972437_UADJ,India Infrastructure Finance Company Limited (972437) Unadjusted Stock Prices
XBOM/533158_UADJ,Thangamayil Jewellery Limited (533158) Unadjusted Stock Prices
XBOM/972490_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972490) Unadjusted Stock Prices
XBOM/533157_UADJ,Syncom Healthcare Limited (533157) Unadjusted Stock Prices
XBOM/533156_UADJ,Vascon Engineers Limited (533156) Unadjusted Stock Prices
XBOM/533160_UADJ,D B Realty Limited (533160) Unadjusted Stock Prices
XBOM/533316_UADJ,STEL Holdings Ltd (533316) Unadjusted Stock Prices
XBOM/533161_UADJ,Emmbi Industries Ltd (533161) Unadjusted Stock Prices
XBOM/533163_UADJ,ARSS Infrastructure Projects Ltd. (533163) Unadjusted Stock Prices
XBOM/533162_UADJ,Hathway Cable & Datacom Limited (533162) Unadjusted Stock Prices
XBOM/537708_UADJ,Kotak Mahindra Asset Management Company Ltd (537708) Unadjusted Stock Prices
XBOM/934848_UADJ,Tata Capital Financial Services Limited (934848) Unadjusted Stock Prices
XBOM/533164_UADJ,Texmo Pipes and Products Ltd. (533164) Unadjusted Stock Prices
XBOM/533169_UADJ,Man Infraconstruction Ltd. (533169) Unadjusted Stock Prices
XBOM/961650_UADJ,ICICI Bank Ltd. (961650) Unadjusted Stock Prices
XBOM/961643_UADJ,ICICI Bank Ltd. (961643) Unadjusted Stock Prices
