XTSE/FTN_UADJ,Financial 15 Split Corp. (FTN) Unadjusted Stock Prices
XTSE/ISO_UADJ,IsoTis OrthoBiologics (ISO) Unadjusted Stock Prices
XTSE/FTN_PR_A_UADJ,Financial 15 Split Corp. (FTN.PR.A) Unadjusted Stock Prices
XTSE/SDM_WT_UADJ,Southernera Diamonds Inc. (SDM.WT) Unadjusted Stock Prices
XTSE/CDI_UADJ,Canelson Drilling Inc (CDI) Unadjusted Stock Prices
XTSE/WCN_UADJ,Waste Connections Inc (WCN) Unadjusted Stock Prices
XTSE/RIG_RT_UADJ,Pantera Drilling Income Trust (RIG.RT) Unadjusted Stock Prices
XTSE/MUN_UADJ,Mundoro Capital Inc (MUN) Unadjusted Stock Prices
XTSE/BEN_UADJ,Berens Energy Ltd. (BEN) Unadjusted Stock Prices
XTSE/CIW_WT_UADJ,Copernican World Financial Infrastructure Trust (CIW.WT) Unadjusted Stock Prices
XTSE/CIW_WT_A_UADJ,Copernican World Financial Infrastructure Trust (CIW.WT.A) Unadjusted Stock Prices
XTSE/TOR_UADJ,TriAusMin Limited (TOR) Unadjusted Stock Prices
XTSE/MRS_UADJ,Medoro Resources Ltd. (MRS) Unadjusted Stock Prices
XTSE/CVP_UADJ,Centerplate Inc. (CVP) Unadjusted Stock Prices
XTSE/RF_A_UADJ,Griffin Skye Corporation (RF.A) Unadjusted Stock Prices
XTSE/RF_WT_UADJ,Griffin Skye Corporation (RF.WT) Unadjusted Stock Prices
XTSE/WB_1_UADJ,Workbrain Corp. (WB) Unadjusted Stock Prices
XTSE/GSY_1_UADJ,Argosy Energy Inc (GSY) Unadjusted Stock Prices
XTSE/CYC_PR_A_UADJ,Cyclical Split NT Corp (CYC.PR.A) Unadjusted Stock Prices
XTSE/CYC_UADJ,Cyclical Split NT Corp (CYC) Unadjusted Stock Prices
XTSE/BWV_UADJ,Barclays Bank PLC (BWV) Unadjusted Stock Prices
XTSE/AUG_UADJ,Auryn Resources Inc (AUG) Unadjusted Stock Prices
XTSE/RY_NO_X_UADJ,Royal Bank Of Canada (RY.NO.X) Unadjusted Stock Prices
XTSE/RY_NO_Y_UADJ,Royal Bank Of Canada (RY.NO.Y) Unadjusted Stock Prices
XTSE/RY_NO_R_UADJ,Royal Bank Of Canada (RY.NO.R) Unadjusted Stock Prices
XTSE/RY_NO_P_UADJ,Royal Bank Of Canada (RY.NO.P) Unadjusted Stock Prices
XTSE/RY_NO_O_UADJ,Royal Bank Of Canada (RY.NO.O) Unadjusted Stock Prices
XTSE/RY_NO_J_UADJ,Royal Bank Of Canada (RY.NO.J) Unadjusted Stock Prices
XTSE/RY_NO_F_UADJ,Royal Bank Of Canada (RY.NO.F) Unadjusted Stock Prices
XTSE/RY_NO_S_UADJ,Royal Bank Of Canada (RY.NO.S) Unadjusted Stock Prices
XTSE/RY_NO_B_UADJ,Royal Bank Of Canada (RY.NO.B) Unadjusted Stock Prices
XTSE/RY_NO_A_UADJ,Royal Bank Of Canada (RY.NO.A) Unadjusted Stock Prices
XTSE/RY_NT_U_UADJ,Royal Bank Of Canada (RY.NT.U) Unadjusted Stock Prices
XTSE/RY_NO_K_UADJ,Royal Bank Of Canada (RY.NO.K) Unadjusted Stock Prices
XTSE/RY_NO_G_UADJ,Royal Bank Of Canada (RY.NO.G) Unadjusted Stock Prices
XTSE/ES_UADJ,Energy Split Corp Inc (ES) Unadjusted Stock Prices
XTSE/RY_NO_U_UADJ,Royal Bank Of Canada (RY.NO.U) Unadjusted Stock Prices
XTSE/RY_NO_V_UADJ,Royal Bank Of Canada (RY.NO.V) Unadjusted Stock Prices
XTSE/MR_WT_UADJ,Metallica Resources Inc. (MR.WT) Unadjusted Stock Prices
XTSE/RY_NO_M_UADJ,Royal Bank Of Canada (RY.NO.M) Unadjusted Stock Prices
XTSE/RY_NO_H_UADJ,Royal Bank Of Canada (RY.NO.H) Unadjusted Stock Prices
XTSE/RY_NO_E_UADJ,Royal Bank Of Canada (RY.NO.E) Unadjusted Stock Prices
XTSE/RY_NO_Q_UADJ,Royal Bank Of Canada (RY.NO.Q) Unadjusted Stock Prices
XTSE/RY_NO_L_UADJ,Royal Bank Of Canada (RY.NO.L) Unadjusted Stock Prices
XTSE/RY_NT_W_UADJ,Royal Bank Of Canada (RY.NT.W) Unadjusted Stock Prices
XTSE/AR_PR_D_UADJ,Argus Corp (AR.PR.D) Unadjusted Stock Prices
XTSE/XHM_WT_UADJ,Star Hedge Managers Corp (XHM.WT) Unadjusted Stock Prices
XTSE/XHM_A_UADJ,Star Hedge Managers Corp (XHM.A) Unadjusted Stock Prices
XTSE/RY_PR_L_UADJ,Royal Bank Of Canada (RY.PR.L) Unadjusted Stock Prices
XTSE/SGQ_UADJ,Southgobi Resources Ltd (SGQ) Unadjusted Stock Prices
XTSE/UNC_PR_B_UADJ,United Corps. Ltd. (UNC.PR.B) Unadjusted Stock Prices
XTSE/CYB_UADJ,Cymbria Corp (CYB) Unadjusted Stock Prices
XTSE/DGJ_UADJ,Deutsche Bank AG London (DGJ) Unadjusted Stock Prices
XTSE/DOE_UADJ,Deutsche Bank AG London (DOE) Unadjusted Stock Prices
XTSE/ERO_1_UADJ,Barclays Bank PLC (ERO) Unadjusted Stock Prices
XTSE/GBX_UADJ,Barclays Bank PLC (GBX) Unadjusted Stock Prices
XTSE/DGU_UADJ,Deutsche Bank AG London (DGU) Unadjusted Stock Prices
XTSE/DOU_UADJ,Deutsche Bank AG London (DOU) Unadjusted Stock Prices
XTSE/GLW_UADJ,Gold Wheaton Gold Corp (GLW) Unadjusted Stock Prices
XTSE/PIX_UADJ,Peer 1 Network Corp (PIX) Unadjusted Stock Prices
XTSE/TD_PR_C_UADJ,Toronto Dominion Bank (TD.PR.C) Unadjusted Stock Prices
XTSE/PNG_UADJ,Pacific Northern Gas Ltd. (PNG) Unadjusted Stock Prices
XTSE/MLL_UADJ,Medusa Mining Ltd. (MLL) Unadjusted Stock Prices
XTSE/JYN_UADJ,Barclays Bank PLC (JYN) Unadjusted Stock Prices
XTSE/II_UADJ,Barclays Bank PLC (II) Unadjusted Stock Prices
XTSE/DAA_UADJ,Deutsche Bank AG London (DAA) Unadjusted Stock Prices
XTSE/DAD_UADJ,Deutsche Bank AG London (DAD) Unadjusted Stock Prices
XTSE/XTX_UADJ,Xantrex Technology Inc (XTX) Unadjusted Stock Prices
XTSE/NML_UADJ,New Millennium Iron Corp (NML) Unadjusted Stock Prices
XTSE/NSI_PR_D_UADJ,Nova Scotia Power Inc (NSI.PR.D) Unadjusted Stock Prices
XTSE/BPO_PR_I_1_UADJ,Brookfield Office Properties Inc (BPO.PR.I) Unadjusted Stock Prices
XTSE/GLW_WT_UADJ,Gold Wheaton Gold Corp (GLW.WT) Unadjusted Stock Prices
XTSE/VIR_UADJ,Virexx Medical Corp. (VIR) Unadjusted Stock Prices
XTSE/BDB_NT_N_UADJ,Business Development Bank of Canada (BDB.NT.N) Unadjusted Stock Prices
XTSE/CBU_UADJ,First Asset CanBanc Split Corp (CBU) Unadjusted Stock Prices
XTSE/RY_NO_Z_UADJ,Royal Bank Of Canada (RY.NO.Z) Unadjusted Stock Prices
XTSE/CBU_PR_A_UADJ,First Asset CanBanc Split Corp (CBU.PR.A) Unadjusted Stock Prices
XTSE/PNP_WT_B_UADJ,Pinetree Capital Ltd. (PNP.WT.B) Unadjusted Stock Prices
XTSE/CTT_UADJ,C1 Energy Ltd. (CTT) Unadjusted Stock Prices
XTSE/DCD_RT_UADJ,First Asset Diversified Convertible Debenture Fund (DCD.RT) Unadjusted Stock Prices
XTSE/BNE_UADJ,Bonterra Energy Corp. (BNE) Unadjusted Stock Prices
XTSE/AD_1_UADJ,Alaris Royalty Corp (AD) Unadjusted Stock Prices
XTSE/GTX_UADJ,Gran Tierra Exchangeco Inc (GTX) Unadjusted Stock Prices
XTSE/MID_RT_A_UADJ,MINT Income Fund (MID.RT.A) Unadjusted Stock Prices
XTSE/DPM_WT_A_UADJ,Dundee Precious Metals Inc. (DPM.WT.A) Unadjusted Stock Prices
XTSE/XAL_UADJ,BlackRock Asset Management Canada Ltd (XAL) Unadjusted Stock Prices
XTSE/XCR_UADJ,BlackRock Asset Management Canada Ltd (XCR) Unadjusted Stock Prices
XTSE/TRI_PR_B_UADJ,Thomson-Reuters Corp (TRI.PR.B) Unadjusted Stock Prices
XTSE/XGC_UADJ,BlackRock Asset Management Canada Ltd (XGC) Unadjusted Stock Prices
XTSE/XGR_UADJ,BlackRock Asset Management Canada Ltd (XGR) Unadjusted Stock Prices
XTSE/GWO_PR_J_UADJ,Great-West Lifeco Inc. (GWO.PR.J) Unadjusted Stock Prices
