XNSE/CREWBOS_UADJ,Crew B.O.S. Products Ltd. (EQCREWBOS) Unadjusted Stock Prices
XNSE/COROENGG_UADJ,Coromandel Engineering Co. Ltd. (EQCOROENGG) Unadjusted Stock Prices
XNSE/GULFPETRO_UADJ,GP Petroleums Ltd. (EQGULFPETRO) Unadjusted Stock Prices
XNSE/ROSSELLIND_UADJ,Rossell India Ltd (EQROSSELLIND) Unadjusted Stock Prices
XNSE/N2NOIDATOLL_UADJ,Noida Toll Bridge Co. Ltd. (N2NOIDATOLL) Unadjusted Stock Prices
XNSE/N9ICICI1200_UADJ,ICICI Bank Ltd. (N9ICICI1200) Unadjusted Stock Prices
XNSE/N2SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N2SRTRANSFIN) Unadjusted Stock Prices
XNSE/N1SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N1SRTRANSFIN) Unadjusted Stock Prices
XNSE/N3SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N3SRTRANSFIN) Unadjusted Stock Prices
XNSE/N4SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N4SRTRANSFIN) Unadjusted Stock Prices
XNSE/TRITURBINE_UADJ,Triveni Turbine Ltd. (EQTRITURBINE) Unadjusted Stock Prices
XNSE/PERSISTENT_UADJ,Persistent Systems Ltd. (EQPERSISTENT) Unadjusted Stock Prices
XNSE/TCIDEVELOP_UADJ,TCI Developers Ltd. (EQTCIDEVELOP) Unadjusted Stock Prices
XNSE/HNGSNGBEES_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (EQHNGSNGBEES) Unadjusted Stock Prices
XNSE/DALMIABHA_UADJ,Dalmia Bharat Ltd (EQDALMIABHA) Unadjusted Stock Prices
XNSE/SGJHL_UADJ,Shree Ganesh Jewellery House (I) Ltd. (EQSGJHL) Unadjusted Stock Prices
XNSE/IVZINGOLD_UADJ,Invesco Asset Management (India) Pvt. Ltd. (EQIVZINGOLD) Unadjusted Stock Prices
XNSE/GOENKA_UADJ,Goenka Diamond & Jewels Limited (EQGOENKA) Unadjusted Stock Prices
XNSE/N1BRITANNIA_UADJ,Britannia Industries Ltd. (N1BRITANNIA) Unadjusted Stock Prices
XNSE/ISFT_UADJ,Intrasoft Technologies Limited (EQISFT) Unadjusted Stock Prices
XNSE/N5L_TFINANCE_UADJ,L&T Finance Limited. (N5L&TFINANCE) Unadjusted Stock Prices
XNSE/KARMAENG_UADJ,Karma Energy Ltd. (EQKARMAENG) Unadjusted Stock Prices
XNSE/N6L_TFINANCE_UADJ,L&T Finance Limited. (N6L&TFINANCE) Unadjusted Stock Prices
XNSE/W1APPAPER_UADJ,International Paper APPM Ltd. (W1APPAPER) Unadjusted Stock Prices
XNSE/E1IBN18_UADJ,TV18 Broadcast Ltd (E1IBN18) Unadjusted Stock Prices
XNSE/NDIDBI0104_UADJ,IDBI Bank Ltd (NDIDBI0104) Unadjusted Stock Prices
XNSE/M1ICICI_UADJ,ICICI Bank Ltd. (M1ICICI) Unadjusted Stock Prices
XNSE/WEIZFOREX_UADJ,Weizmann Forex Ltd. (EQWEIZFOREX) Unadjusted Stock Prices
XNSE/TALWALKARS_UADJ,Talwalkars Better Value Fitness Ltd. (EQTALWALKARS) Unadjusted Stock Prices
XNSE/NITESHEST_UADJ,Nitesh Estates Ltd. (EQNITESHEST) Unadjusted Stock Prices
XNSE/TARAPUR_UADJ,Tarapur Transformers Ltd. (EQTARAPUR) Unadjusted Stock Prices
XNSE/NBICICI1098_UADJ,ICICI Bank Ltd. (NBICICI1098) Unadjusted Stock Prices
XNSE/MANDHANA_UADJ,Mandhana Industries Ltd. (EQMANDHANA) Unadjusted Stock Prices
XNSE/JPINFRATEC_UADJ,Jaypee Infratech Ltd (EQJPINFRATEC) Unadjusted Stock Prices
XNSE/E1VIDEOIND_UADJ,Videocon Industries Ltd. (E1VIDEOIND) Unadjusted Stock Prices
XNSE/GUJNREDVR_UADJ,Gujarat NRE Coke Ltd (EQGUJNREDVR) Unadjusted Stock Prices
XNSE/SJVN_UADJ,SJVN Ltd. (EQSJVN) Unadjusted Stock Prices
XNSE/W2BHARATFORG_UADJ,Bharat Forge Ltd. (W2BHARATFORG) Unadjusted Stock Prices
XNSE/DHUNINV_UADJ,Dhunseri Investments Ltd (EQDHUNINV) Unadjusted Stock Prices
XNSE/ZENTEC_UADJ,Zen Technologies Ltd. (EQZENTEC) Unadjusted Stock Prices
XNSE/CENTURYPLY_UADJ,Century Plyboards (India) Ltd. (EQCENTURYPLY) Unadjusted Stock Prices
XNSE/W1GUJNRECOKE_UADJ,Gujarat NRE Coke Ltd (W1GUJNRECOKE) Unadjusted Stock Prices
XNSE/ISMTLTD_UADJ,ISMT Ltd. (EQISMTLTD) Unadjusted Stock Prices
XNSE/FMNL_UADJ,Future Market Networks Ltd (EQFMNL) Unadjusted Stock Prices
XNSE/DRSTAN_UADJ,Standard Chartered plc (DRSTAN) Unadjusted Stock Prices
XNSE/RAJVIR_UADJ,Rajvir Industries Ltd. (EQRAJVIR) Unadjusted Stock Prices
XNSE/PARABDRUGS_UADJ,Parabolic Drugs Ltd (EQPARABDRUGS) Unadjusted Stock Prices
XNSE/WELENT_UADJ,Welspun Enterprises Ltd. (EQWELENT) Unadjusted Stock Prices
XNSE/NTPC_UADJ,NTPC Ltd. (EQNTPC) Unadjusted Stock Prices
XNSE/N8SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N8SRTRANSFIN) Unadjusted Stock Prices
XNSE/N7SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N7SRTRANSFIN) Unadjusted Stock Prices
XNSE/NDSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NDSRTRANSFIN) Unadjusted Stock Prices
XNSE/NESRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NESRTRANSFIN) Unadjusted Stock Prices
XNSE/N6SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N6SRTRANSFIN) Unadjusted Stock Prices
XNSE/NCSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NCSRTRANSFIN) Unadjusted Stock Prices
